"","Project","Site","Plot","Grid","Depth_cm","Event_Time","Time_of_day","Sample_ID","Volume_mL","Evacuation_date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","SO4_ppm","SO4_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"634","COMPASS","TEMPEST","C","H3",15,NA,NA,"TMP_C_H3_20250204_15CM",5,20250131,20250204,1051,941,"EST",1.0989,0.0343,"Within_Range",NA,0.8977,0.0253,"Within_Range",NA,0.0016,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"635","COMPASS","TEMPEST","C","E3",15,NA,NA,"TMP_C_E3_20250204_15CM",5,20250131,20250204,1126,1033,"EST",0.9494,0.0296,"Within_Range",NA,3.5268,0.0995,"Within_Range",NA,0.0064,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"636","COMPASS","TEMPEST","C","F6",15,NA,NA,"TMP_C_F6_20250204_15CM",5,20250131,20250204,1121,1019,"EST",1.6846,0.0525,"Within_Range",NA,5.6099,0.1582,"Within_Range",NA,0.0102,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","light color"
"637","COMPASS","TEMPEST","C","B4",15,NA,NA,"TMP_C_B4_20250204_15CM",5,20250131,20250204,1219,1055,"EST",3.0106,0.0939,"Within_Range",NA,4.8842,0.1378,"Within_Range",NA,0.0089,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"638","COMPASS","TEMPEST","C","C6",15,NA,NA,"TMP_C_C6_20250204_15CM",5,20250131,20250204,1235,1107,"EST",0.8535,0.0266,"Within_Range",NA,3.5633,0.1005,"Within_Range",NA,0.0065,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"639","COMPASS","TEMPEST","C","C3",15,NA,NA,"TMP_C_C3_20250204_15CM",5,20250131,20250204,1137,1043,"EST",1.0785,0.0336,"Within_Range",NA,2.7472,0.0775,"Within_Range",NA,0.005,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","light color"
"640","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20250204_15CM",5,20250131,20250204,1100,953,"EST",1.3425,0.0419,"Within_Range",NA,5.0466,0.1424,"Within_Range",NA,0.0091,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"641","COMPASS","TEMPEST","C","D5",15,NA,NA,"TMP_C_D5_20250204_15CM",5,20250131,20250204,1227,1115,"EST",0.8392,0.0262,"Within_Range",NA,3.7902,0.1069,"Within_Range",NA,0.0069,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"642","COMPASS","TEMPEST","C","H6",15,NA,NA,"TMP_C_H6_20250204_15CM",5,20250131,20250204,1113,1006,"EST",1.8468,0.0576,"Within_Range",NA,4.9172,0.1387,"Within_Range",NA,0.0089,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"643","COMPASS","TEMPEST","C","F4",15,NA,NA,"TMP_C_F4_20250403_15CM",5,20250331,20250403,1340,1415,"EDT",1.5258,0.0476,"Within_Range",NA,3.0878,0.0871,"Within_Range",NA,0.0056,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"644","COMPASS","TEMPEST","C","F6",15,NA,NA,"TMP_C_F6_20250403_15CM",5,20250331,20250403,1458,1407,"EDT",1.5852,0.0494,"Within_Range",NA,2.3813,0.0672,"Within_Range",NA,0.0043,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"645","COMPASS","TEMPEST","C","H6",15,NA,NA,"TMP_C_H6_20250403_15CM",5,20250331,20250403,1338,1433,"EDT",0.8039,0.0251,"Within_Range",NA,1.4906,0.042,"Within_Range",NA,0.0027,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"646","COMPASS","TEMPEST","C","C6",15,NA,NA,"TMP_C_C6_20250403_15CM",5,20250331,20250403,1348,1350,"EDT",0.7555,0.0236,"Within_Range",NA,13.8442,0.3905,"Within_Range",NA,0.025,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"647","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20250403_15CM",5,20250331,20250403,1336,1424,"EDT",1.0032,0.0313,"Within_Range",NA,0.8987,0.0254,"Within_Range",NA,0.0016,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"648","COMPASS","TEMPEST","C","F4",15,NA,NA,"TMP_C_F4_20250509_15CM",5,20250506,20250509,857,1345,"EDT",1.0714,0.0334,"Within_Range",NA,4.6555,0.1313,"Within_Range",NA,0.0084,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","sub-sampled at 1418"
"649","COMPASS","TEMPEST","C","H3",15,NA,NA,"TMP_C_H3_20250509_15CM",5,20250506,20250509,731,1325,"EDT",0.1549,0.0048,"Within_Range",NA,1.1126,0.0314,"Within_Range",NA,0.002,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","sub-sampled at 1401"
"650","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20250509_15CM",5,20250506,20250509,740,1327,"EDT",0.4619,0.0144,"Within_Range",NA,1.1403,0.0322,"Within_Range",NA,0.0021,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","sub-sampled at 1351"
"651","COMPASS","TEMPEST","C","B4",15,NA,NA,"TMP_C_B4_20250509_15CM",5,20250506,20250509,906,1339,"EDT",0.4076,0.0127,"Within_Range",NA,1.4444,0.0407,"Within_Range",NA,0.0026,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","sub-sampled at 1422"
"652","COMPASS","TEMPEST","C","H6",15,NA,NA,"TMP_C_H6_20250509_15CM",5,20250506,20250509,736,1331,"EDT",0.1469,0.0046,"Within_Range",NA,1.4521,0.041,"Within_Range",NA,0.0026,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ","sub-sampled at 1411"
"653","COMPASS","TEMPEST","C","F4",15,NA,NA,"TMP_C_F4_20250602_15CM",5,20250530,20250602,1339,1634,"EDT",0.4048,0.0126,"Within_Range",NA,13.2532,0.3739,"Within_Range",NA,0.024,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"654","COMPASS","TEMPEST","C","F6",15,NA,NA,"TMP_C_F6_20250602_15CM",5,20250530,20250602,1331,1624,"EDT",0.7918,0.0247,"Within_Range",NA,0.6691,0.0189,"Within_Range",NA,0.0012,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"655","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20250602_15CM",5,20250530,20250602,1344,1656,"EDT",0.1915,0.006,"Within_Range",NA,0.2985,0.0084,"Within_Range",NA,6e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"656","COMPASS","TEMPEST","C","C3",15,NA,NA,"TMP_C_C3_20250602_15CM",5,20250530,20250602,1324,1609,"EDT",0.2617,0.0082,"Within_Range",NA,0.4486,0.0127,"Within_Range",NA,8e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"657","COMPASS","TEMPEST","C","H3",15,NA,NA,"TMP_C_H3_20250602_15CM",5,20250530,20250602,1342,1643,"EDT",0.126,0.0039,"Within_Range",NA,0.1806,0.0051,"Within_Range",NA,4e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"658","COMPASS","TEMPEST","C","B4",15,NA,NA,"TMP_C_B4_20250602_15CM",5,20250530,20250602,1322,1558,"EDT",0.331,0.0103,"Within_Range",NA,0.6221,0.0175,"Within_Range",NA,0.0012,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"659","COMPASS","TEMPEST","C","H6",15,NA,NA,"TMP_C_H6_20250602_15CM",5,20250530,20250602,1349,1707,"EDT",0.1618,0.005,"Within_Range",NA,0.2516,0.0071,"Within_Range",NA,5e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"660","COMPASS","TEMPEST","C","D5",15,NA,NA,"TMP_C_D5_20250602_15CM",5,20250530,20250602,1328,1620,"EDT",0.856,0.0267,"Within_Range",NA,1.5238,0.043,"Within_Range",NA,0.0028,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"661","COMPASS","TEMPEST","C","C6",15,NA,NA,"TMP_C_C6_20250602_15CM",5,20250530,20250602,1318,1546,"EDT",0.1139,0.0036,"Within_Range",NA,0.3611,0.0102,"Within_Range",NA,7e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"662","COMPASS","TEMPEST","C","H3",15,NA,NA,"TMP_C_H3_20250711_15CM",5,20250708,20250711,1038,1215,"EDT",0.0597,0.0019,"Within_Range",NA,0.0232,7e-04,"Within_Range",NA,1e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"663","COMPASS","TEMPEST","C","E3",15,NA,NA,"TMP_C_E3_20250711_15CM",5,20250708,20250711,1330,1208,"EDT",0.147,0.0046,"Within_Range",NA,0.4983,0.0141,"Within_Range",NA,9e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"664","COMPASS","TEMPEST","C","F6",15,NA,NA,"TMP_C_F6_20250711_15CM",5,20250708,20250711,1340,1205,"EDT",1.0586,0.033,"Within_Range",NA,0.3997,0.0113,"Within_Range",NA,7e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"665","COMPASS","TEMPEST","C","H6",15,NA,NA,"TMP_C_H6_20250711_15CM",5,20250708,20250711,1048,1224,"EDT",0.0453,0.0014,"Within_Range",NA,0.1701,0.0048,"Within_Range",NA,3e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"666","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20250711_15CM",5,20250708,20250711,1044,1236,"EDT",0.0822,0.0026,"Within_Range",NA,0.3858,0.0109,"Within_Range",NA,7e-04,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"667","COMPASS","TEMPEST","SW","F6",15,NA,NA,"TMP_SW_F6_20250929_15CM",5,20250926,20250929,1211,947,"EDT",2.1812,0.068,"Within_Range",NA,71.0137,2.0032,"Within_Range",NA,0.1283,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"668","COMPASS","TEMPEST","SW","B4",15,NA,NA,"TMP_SW_B4_20250929_15CM",5,20250926,20250929,1150,929,"EDT",2.3764,0.0741,"Within_Range",NA,115.3775,3.2547,"Within_Range",NA,0.2085,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"669","COMPASS","TEMPEST","SW","H6",15,NA,NA,"TMP_SW_H6_20250926_15CM",NA,NA,20250926,NA,NA,NA,9.9831,0.3114,"Within_Range",NA,74.5543,2.1031,"Within_Range",NA,0.1347,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"670","COMPASS","TEMPEST","SW","H3",15,NA,NA,"TMP_SW_H3_20250926_15CM",5,20250923,20250926,1116,1229,"EDT",2.0104,0.0627,"Within_Range",NA,102.6436,2.8954,"Within_Range",NA,0.1855,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"671","COMPASS","TEMPEST","SW","D5",15,NA,NA,"TMP_SW_D5_20250926_15CM",5,20250923,20250926,1107,1202,"EDT",2.3257,0.0725,"Within_Range",NA,60.3808,1.7033,"Within_Range",NA,0.1091,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"672","COMPASS","TEMPEST","SW","H6",15,NA,NA,"TMP_SW_H6_20251101_15CM",5,20251029,20251101,1345,1202,"EDT",1.3249,0.0413,"Within_Range",NA,33.2391,0.9376,"Within_Range",NA,0.0601,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"673","COMPASS","TEMPEST","SW","F6",15,NA,NA,"TMP_SW_F6_20251101_15CM",5,20251029,20251101,1337,1143,"EDT",1.9321,0.0603,"Within_Range",NA,67.3225,1.8991,"Within_Range",NA,0.1217,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"674","COMPASS","TEMPEST","SW","D5",15,NA,NA,"TMP_SW_D5_20251101_15CM",5,20251029,20251101,1334,1135,"EDT",3.1101,0.097,"Within_Range",NA,64.1251,1.8089,"Within_Range",NA,0.1159,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"675","COMPASS","TEMPEST","SW","C3",15,NA,NA,"TMP_SW_C3_20251101_15CM",5,20251029,20251101,1327,1120,"EDT",2.4646,0.0769,"Within_Range",NA,56.3002,1.5882,"Within_Range",NA,0.1018,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"676","COMPASS","TEMPEST","FW","I5",15,NA,NA,"TMP_FW_I5_20251101_15CM",5,20251029,20251101,1406,1237,"EDT",0.2507,0.0078,"Within_Range",NA,3.1271,0.0882,"Within_Range",NA,0.0057,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"677","COMPASS","TEMPEST","C","I5",15,NA,NA,"TMP_C_I5_20251101_15CM",5,20251029,20251101,1305,1052,"EDT",0.2682,0.0084,"Within_Range",NA,3.6609,0.1033,"Within_Range",NA,0.0066,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
"678","COMPASS","TEMPEST","SW","B4",15,NA,NA,"TMP_SW_B4_20251101_15CM",5,20251029,20251101,1330,1127,"EDT",1.5132,0.0472,"Within_Range",NA,129.0029,3.639,"Within_Range",NA,0.2331,"2025-12-15","Some sample IDs are missing from metadata: TMP_SW_H6_20250926_15CM. 
  One bad dup and one bad spk. 
  ",NA
